,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
17381,42795549,QUARTO COM BANHEIRO E COZINHA EM BOTAFOGO,164940950,Maria,Botafogo,-22.94702,-43.18197,Espaço Inteiro,214,3,61,1,62
17382,42801689,Super quarto em Botafogo com todo conforto,56257124,Alexandre,Botafogo,-22.950466,-43.192856,Quarto Inteiro,232,2,50,2,323
17383,42802938,Glória Casa com Vista - Recém reformada,340918204,Josefina,Glória,-22.9224,-43.17438,Espaço Inteiro,700,2,1,1,357
17384,42803668,Quarto/Sala aconchegante a 1km da praia e metrô,340927177,Gabriel,Leblon,-22.98124,-43.21629,Espaço Inteiro,120,1,5,1,154
17385,42805623,Charming 3 BR apartment in Leblon,1425416,Balthazar,Leblon,-22.98095,-43.22063,Espaço Inteiro,1657,2,1,6,210
17386,42805924,Charme e aconchego.,30280162,Janaina,Ipanema,-22.98192,-43.19839,Quarto Inteiro,113,1,6,2,135
17387,42806886,Hospedagem FCosta,28576309,Dwala,Barra da Tijuca,-23.00432,-43.32835,Espaço Inteiro,450,2,15,1,84
17388,42809503,BARRA DA TIJUCA  - EM FRENTE A PRAIA,227792665,Tania Regina,Barra da Tijuca,-23.00972,-43.34433,Espaço Inteiro,647,3,17,4,42
17389,42811546,TEMPORADA INESQUECIVEL,340982658,Simone,Leblon,-22.98473,-43.22067,Espaço Inteiro,10000,4,0,3,97
17390,42814670,Rio Natureza apart. 110 abraço de mata Atlântica,23488225,Max,Jacarepaguá,-22.96721,-43.33633,Espaço Inteiro,400,2,0,6,177
17391,42817286,"RIO STAY FLAT-A/GSK, PARQUE OLÍMPICO, RIO CENTRO",277358509,Flat Residence,Camorim,-22.97503,-43.41555,Espaço Inteiro,100,10,2,20,261
17392,42818264,Rio Stay suite deluxe (B),277358509,Flat Residence,Camorim,-22.9764,-43.41573,Espaço Inteiro,115,15,2,20,262
17393,42824175,Cantinho de Ipanema,94213940,Carol,Ipanema,-22.98293,-43.20595,Espaço Inteiro,3405,1,0,1,365
17394,42824200,Leblon sensacional !!!,261623668,Antonio Carlos,Leblon,-22.98185,-43.22184,Espaço Inteiro,220,2,0,1,0
17395,42824716,Super quarto com suíte e varanda na Barrinha.,213339346,Bruna,Barra da Tijuca,-23.00821,-43.30002,Quarto Inteiro,130,1,0,1,362
17396,42825590,Excepcional Ap. Barra Tijuca - 4 Suites e Ofurô,223182055,Hélio Figueiredo,Barra da Tijuca,-23.00859,-43.31683,Espaço Inteiro,1270,4,30,1,261
17397,42827625,Suíte com acesso a Netflix e a 10 min da praia.,338281079,Pedro,Vargem Pequena,-22.98488,-43.46184,Quarto Inteiro,1000,1,0,1,180
17398,42831215,Rio Stay Flat - A/ Rio Centro,277358509,Flat Residence,Camorim,-22.97636,-43.41391,Espaço Inteiro,480,1,10,20,292
17399,42832347,Apart-Hotel Área Nobre de Copacabana em 2/prais,13298894,Luci,Copacabana,-22.97189,-43.18417,Quarto Inteiro,250,5,0,1,365
17400,42833287,Suíte em rua nobre e tranquila de Copacabana,159774056,Maria,Copacabana,-22.97226,-43.19081,Quarto Inteiro,75,14,1,1,269
17401,42834676,Maravilhoso apartamento!!,341132996,Edvaldo,Copacabana,-22.96537,-43.17664,Quarto Inteiro,147,1,1,1,361
17402,42837068,Apê Gamboa com vista,23887240,Rodrigo,Gamboa,-22.89545,-43.19322,Espaço Inteiro,153,1,34,2,0
17403,42837350,Oitava maravilha,290534035,Ubiratan,Copacabana,-22.96757,-43.1847,Espaço Inteiro,170,6,0,1,336
17404,42838722,Dream Studio Prado Júnior - COPA,91654021,Daniel,Copacabana,-22.96355,-43.17543,Espaço Inteiro,615,3,2,176,164
17405,42842088,Muzy's House.,35504472,Tania,Copacabana,-22.96251,-43.17746,Espaço Inteiro,200,3,0,1,146
17406,42849997,Apartamento em Copacabana. Melhor localização!,341227353,Alysson,Copacabana,-22.96455,-43.18091,Espaço Inteiro,509,2,14,1,220
17407,42851241,Wonderful flat in Santa Teresa,20370177,Sylvie,Santa Teresa,-22.92083,-43.19055,Espaço Inteiro,650,6,0,15,111
17408,42851926,Belo quarto com vista ao Pão de Açucar em ótimo ap,65356739,Ignacio,Flamengo,-22.93795,-43.17861,Quarto Inteiro,150,2,0,2,0
17409,42853555,"Mansão Joie Joá - Casa 04 quartos, sendo 03 suítes e 01 quarto de apoio #RJ720 - Aluguel Temporada Joá Luxo Brasil",70646886,LuxoBrasil,Joá,-23.01578,-43.29477,Espaço Inteiro,8500,1,0,35,358
17410,42854990,FANTASTIC BEACHFRONT 4-BDR BARRA B1-0016,341248628,Linkhouse,Barra da Tijuca,-23.01374,-43.30345,Espaço Inteiro,2419,1,9,24,285
17411,42855117,LinkHouse: FANTASTIC & REFORMED FLAT 4 BDR B11-007,341248628,Linkhouse,Barra da Tijuca,-23.01441,-43.30355,Espaço Inteiro,3071,1,3,24,298
17412,42855155,LOVELY APART-HOTEL 1-BDR LB1-0010,341248628,Linkhouse,Leblon,-22.98441,-43.21962,Espaço Inteiro,1126,1,3,24,348
17413,42855184,MOUNTAIN VIEW APART-HOTEL 1-BDR LB1-0011,341248628,Linkhouse,Leblon,-22.98315,-43.21814,Espaço Inteiro,912,1,4,24,320
17414,42855398,"Apartamento frontal mar, praia Barra da Tijuca",195517009,Priscila,Barra da Tijuca,-23.01058,-43.35395,Espaço Inteiro,800,1,0,1,143
17415,42856207,Apartamento 1 Quarto no melhor ponto de Olaria,138418849,Felipe Mendes,Olaria,-22.84915,-43.26282,Espaço Inteiro,290,2,0,2,365
17416,42856338,Apartamento Alto Laranjeiras,28012206,Valéria,Laranjeiras,-22.94305,-43.19349,Espaço Inteiro,507,2,72,1,92
17417,42857239,Apartamento Design - Posto 9 Ipanema,59519391,Márcio,Ipanema,-22.98408,-43.20336,Espaço Inteiro,420,2,67,9,87
17418,42859079,A5B - Flat Residencial Rio Centro,341275357,Albano,Camorim,-22.97606,-43.41576,Espaço Inteiro,296,2,18,2,102
17419,42861685,Copacabana próximo a praia e ao metrô,341302973,Antonio Elton,Copacabana,-22.9665,-43.18101,Espaço Inteiro,259,1,5,1,345
17420,42864697,Quarto para 4 pessoas - 100 metros da Praia,340628799,Lucas Dos Santos,Recreio dos Bandeirantes,-23.03025,-43.48121,Quarto Inteiro,150,1,0,3,351
17421,42864986,Apartamento completo à 100 metros da Praia.,340628799,Lucas Dos Santos,Recreio dos Bandeirantes,-23.02949,-43.48472,Espaço Inteiro,120,1,0,3,351
17422,42870813,O verde da Zona Oeste.,341372986,Eloisa Helena Da Silva Dantas,Camorim,-22.97654,-43.4137,Quarto Inteiro,300,2,0,3,354
17423,42872705,Lindo 2 quartos a 2 quadras da Praia de Copacabana,214599530,Regina,Copacabana,-22.98409,-43.19255,Espaço Inteiro,586,5,7,4,33
17424,42874066,Alugo uma vaga para sexo feminino Recreio,341395950,Mabel,Recreio dos Bandeirantes,-23.02355,-43.49304,Quarto Inteiro,1500,30,0,1,179
17425,42874759,ilive014 - Stunning penthouse in Copacabana,30721359,I Live,Copacabana,-22.974,-43.18841,Espaço Inteiro,59024,3,0,28,71
17426,42876296,Alugo quarto no recreio,100004015,Beatriz,Recreio dos Bandeirantes,-23.02456,-43.49077,Quarto Inteiro,280,1,1,1,256
17427,42878136,"Casa Flor Paquetá, Suíte 03 hóspedes",172183499,Marcelo,Paquetá,-22.75441,-43.11095,Quarto Inteiro,330,1,1,2,361
17428,42878422,Excelente quarto em Ipanema com Tv! 5min da praia,28233122,Jéssika,Ipanema,-22.98018,-43.20113,Quarto Inteiro,200,1,0,1,0
17429,42879527,Melhor do Leblon 2 quartos c/ garagem,1500426,Rio,Leblon,-22.98392,-43.2219,Espaço Inteiro,1700,90,0,56,179
17430,42879651,"Casa Flor Paquetá, Suíte Casal",172183499,Marcelo,Paquetá,-22.75658,-43.11047,Quarto Inteiro,270,1,3,2,362
17431,42880429,Casa de praia: Apt garden com conforto e segurança,341366598,Gabriel,Recreio dos Bandeirantes,-23.02944,-43.48058,Espaço Inteiro,2043,3,14,1,343
17432,42895655,Aconchegante apart 2 suítes na praia da Barra,68629165,Stella,Barra da Tijuca,-23.00914,-43.35863,Espaço Inteiro,743,5,7,2,187
17433,42895854,MODERNO 02 QUARTOS TOTALMENTE REFORMADO,3056062,Wanderson,Ipanema,-22.98347,-43.19772,Espaço Inteiro,400,7,0,1,2
17434,42901617,GREAT APARTMENT IN THE BEST AREA OF IPANEMA.,22860550,Oliver,Ipanema,-22.98427,-43.20184,Espaço Inteiro,724,6,2,3,264
17435,42902043,Quarto na taquara,341622384,Gabriela,Jacarepaguá,-22.95235,-43.37876,Quarto Inteiro,130,2,1,1,365
17436,42902370,Aconchegante Quarto de Solteiro Barra da Tijuca,171256326,Fernanda,Jacarepaguá,-22.97179,-43.38092,Quarto Inteiro,79,2,32,2,148
17437,42909930,"Wohnung mit zwei Queensize-Betten, 10. Stock",341689304,Emil,Leme,-22.96252,-43.17024,Espaço Inteiro,319,5,1,1,307
17438,42910418,Aconchegante 3Q no coração de Copacabana,317376135,Pedro,Copacabana,-22.96467,-43.18369,Espaço Inteiro,1029,5,7,3,124
17439,42910736,Apartamento com vista na Orla da praia do Recreio.,302322832,Mystay,Recreio dos Bandeirantes,-23.0224,-43.44907,Espaço Inteiro,1371,4,14,1,55
17440,42911854,Casa da Zica,109036681,Jorge Ney,Vista Alegre,-22.82824,-43.31919,Quarto Compartilhado,60,7,0,1,365
17441,42913431,Apartamento no melhor local da Barra da Tijuca,30927899,Bruno Henrique,Barra da Tijuca,-23.00305,-43.37869,Espaço Inteiro,440,2,0,1,2
17442,42913741,Apartamento Porto do Rio,4106244,Guilherme,Gamboa,-22.89418,-43.19536,Espaço Inteiro,376,2,11,4,25
17443,42914223,Mediterrâneo Flat com Belíssima Vista Mar,142247076,Marli,Barra da Tijuca,-23.00432,-43.34213,Espaço Inteiro,363,2,19,3,95
17444,42914832,Mediterraneo Flat Excelente Localização,142247076,Marli,Barra da Tijuca,-23.00528,-43.34222,Espaço Inteiro,352,2,13,3,103
17445,42924168,Sofisticação e conforto!,30280162,Janaina,Ipanema,-22.98114,-43.2058,Espaço Inteiro,572,1,1,2,13
17446,42924439,Casa da Lagoa - Zona Sul,210041079,Goya,Lagoa,-22.96578,-43.19833,Espaço Inteiro,4729,1,0,6,355
17447,42924919,Linda cobertura na praia do Pontal,21164911,Leonardo,Recreio dos Bandeirantes,-23.03135,-43.47726,Espaço Inteiro,850,4,1,1,346
17448,42929081,Contemporary apartment in the heart of Copacabana,2398924,Renata,Copacabana,-22.96508,-43.19154,Espaço Inteiro,413,3,27,2,112
17449,42929372,Velinn Reserva Copacabana - Quarto Luxo com Hidro,40544028,Velinn Reserva,Copacabana,-22.98255,-43.19449,Quarto Inteiro,1669,1,7,4,313
17450,42929496,Velinn Reserva Copacabana - Quarto Junior com café,40544028,Velinn Reserva,Copacabana,-22.9835,-43.19347,Quarto Inteiro,1253,1,12,4,314
17451,42938371,A5A - Loft Residencial em flat no Rio Centro,341275357,Albano,Camorim,-22.975454,-43.414715,Espaço Inteiro,415,2,1,2,65
17452,42938738,L6B - Flat Rio Centro,243303614,Luiz,Camorim,-22.97545,-43.41472,Espaço Inteiro,275,2,19,4,88
17453,42950613,Rio Stay Residence Suite  (B),277358509,Flat Residence,Jacarepaguá,-22.9745,-43.41415,Quarto Inteiro,121,2,1,20,289
17454,42951257,Apartamento aconchegante,68126596,Ana,Recreio dos Bandeirantes,-23.02356,-43.48375,Quarto Inteiro,300,1,0,1,88
17455,42954169,Quatro mobilhado no Jardim Guanabara,235250748,Carolina,Jardim Guanabara,-22.81689,-43.19341,Quarto Inteiro,60,1,0,3,358
17456,42962764,Flat no melhor lugar da Barra da Tijuca.,340484751,Fernando Antônio,Barra da Tijuca,-23.0106,-43.34613,Espaço Inteiro,993,5,4,2,339
17457,42969870,CASAS P/ ISOLAMENTO SOCIAL- BONS VALORES MENSAIS,14315601,Aroldo,Joá,-23.01146,-43.28933,Espaço Inteiro,2000,29,0,47,180
17458,42971065,Av Ataulfo. 2Quadras da Praia Leblon. AC/WIFI120MB,32416144,Alexandre,Leblon,-22.98464,-43.21659,Espaço Inteiro,859,2,8,9,54
17459,42971245,M402|Copacabana,341697220,Blue Rentals,Copacabana,-22.97498,-43.18999,Espaço Inteiro,279,1,45,10,9
17460,42971529,CT1206|Copacabana,341697220,Blue Rentals,Copacabana,-22.96655,-43.18285,Espaço Inteiro,118,1,19,10,2
17461,42973089,DG403|Leblon,341697220,Blue Rentals,Leblon,-22.98473,-43.22205,Espaço Inteiro,422,1,25,10,279
17462,42974021,Modern Luxury! 2-Suite Designer Apart. in Ipanema,27605480,Alex,Ipanema,-22.98554,-43.1979,Espaço Inteiro,851,3,36,1,276
17463,42975807,Large Santa Teresa/Lapa apartment w/ outdoor area,5162650,Douglas,Santa Teresa,-22.91558,-43.18174,Espaço Inteiro,120,3,0,1,0
17464,42983232,Rio Leblon Beach Studio,255448207,Rui,Leblon,-22.98276,-43.22348,Espaço Inteiro,429,3,10,1,288
17465,42985054,"Cozy studio, Barata Ribeiro (Rio da Janeiro)",9966648,Igor,Copacabana,-22.9652,-43.17574,Espaço Inteiro,289,2,0,2,172
17466,42994222,Excelente apartamento de 2 quartos em Copacabana!!,56058824,Tatiana,Copacabana,-22.96475,-43.17719,Espaço Inteiro,900,4,24,4,137
17467,42999147,Suite ampla com varanda e mobília inclusa,342335150,Jéssica,Guaratiba,-22.99506,-43.57726,Quarto Inteiro,60,30,0,1,88
17468,42999660,Quarto silencioso e reservado,110636072,Rosilene Schneider,Vila da Penha,-22.84544,-43.30882,Quarto Inteiro,100,2,3,3,174
17469,43002843,Cobertura com vista deslumbrante na Barra,73113195,Márcio,Barra da Tijuca,-23.00365,-43.32705,Espaço Inteiro,600,14,0,5,358
17470,43003822,🏠🏖️ Big Beautiful Kitchenette by Lême 🌴🌿,1174393,Carlos,Copacabana,-22.96181,-43.1751,Espaço Inteiro,568,2,32,2,249
17471,43009148,"Quarto aconchegante, 150 mt do metrô Catete/aterro",342376462,Igor,Catete,-22.92526,-43.17708,Quarto Inteiro,350,2,0,1,178
17472,43012723,Apto aconchegante no Recreio dos Bandeirantes,342380853,Daniela Isis,Recreio dos Bandeirantes,-23.02618,-43.47859,Espaço Inteiro,200,6,0,1,359
17473,43021656,Flamboyant your place of peace,342453721,Tatiéle Cristina,Vargem Pequena,-22.9892,-43.45501,Espaço Inteiro,1100,1,0,1,365
17474,43022958,Quitinete 1 - Cidade Universitária - UFRJ,6335968,Ananda,Cidade Universitária,-22.86867,-43.21877,Espaço Inteiro,95,3,0,2,361
17475,43027407,Velinn Reserva Copacabana- Quarto Standard c/ café,40544028,Velinn Reserva,Copacabana,-22.9835,-43.19347,Quarto Inteiro,1092,1,24,4,319
17476,43027431,Velinn Reserva Copacabana - Quarto Duplo Std café,40544028,Velinn Reserva,Copacabana,-22.98248,-43.19312,Quarto Inteiro,1593,1,3,4,299
17477,43028962,"Apartamento na taquara (6 pessoas)
O AP Queridinho",341919385,Renata,Taquara,-22.91553,-43.38477,Espaço Inteiro,211,2,34,1,319
17478,43035478,Quarto Privativo em Hostel no Maracanã,273368396,Bruno,Maracanã,-22.91268,-43.2318,Quarto Inteiro,85,1,1,2,325
17479,43036115,Rio Design Hotel,311180109,Rio Design,Copacabana,-22.98298,-43.19063,Quarto de Hotel,0,1,0,1,0
17480,43036122,Belga Hotel e Restaurante Ltda,286416585,Belga,Centro,-22.90133,-43.1828,Quarto de Hotel,0,1,0,1,0
17481,43044476,Modern & Cozy right between Copacabana & Ipanema,30721359,I Live,Copacabana,-22.98392,-43.19352,Espaço Inteiro,1328,3,2,28,350
17482,43046753,Apartamento 01 quarto jardim guanabara,278615770,Ronaldo,Jardim Guanabara,-22.81353,-43.19084,Espaço Inteiro,300,1,0,1,90
17483,43047240,Casa familiar adaptada para uma pequena família,204711687,Claudia,Cordovil,-22.83028,-43.31231,Espaço Inteiro,200,2,15,1,349
17484,43049515,2 ROOMS RIO VIDIGAL HOME ART GALLERY BEST OUTDOOR,662146,Deborah,Vidigal,-22.99485,-43.23677,Quarto Inteiro,160,2,0,3,364
17485,43049734,ARTY DECOR COMFY LADIES GARDEN 2021 LONG STAY HOME,662146,Deborah,Vidigal,-22.99492,-43.23525,Quarto Inteiro,240,2,0,3,364
17486,43053816,"Estadia p/ viagens a lazer, trabalho e estudantes",342703103,Fernanda,Maria da Graça,-22.88035,-43.25983,Quarto Inteiro,59,2,6,1,350
17487,43054703,Paz e Tranquilidade na Urca!!!,790898,Manoel,Urca,-22.94515,-43.16236,Espaço Inteiro,634,4,12,1,279
17488,43058241,COPACABANA APART COM VISTA SENSASIONAL,114378323,,Copacabana,-22.962,-43.17451,Espaço Inteiro,932,2,0,1,62
17489,43066766,Apartamento Copacabana perto da praia.,73524167,Keith,Copacabana,-22.96427,-43.17662,Espaço Inteiro,294,3,11,2,87
17490,43075505,Ap. em cond. fechado com academia (paga à parte),81845329,Luiz,Vigário Geral,-22.81568,-43.31228,Espaço Inteiro,59,5,0,2,269
17491,43076202,Studio na Praia de Botafogo,49488158,Sergio,Botafogo,-22.94611,-43.18181,Espaço Inteiro,857,3,0,2,85
17492,43078319,Apartamento encantador na Praia de Botafogo,49488158,Sergio,Botafogo,-22.94374,-43.18333,Espaço Inteiro,643,1,0,2,330
17493,43078378,Maravilhosa vista do arpoador a Vieira Souto,77474306,Alvaro Gustavo,Ipanema,-22.98568,-43.19754,Espaço Inteiro,1700,3,1,1,334
17494,43085449,Alugo apartamento 2 quartos,156295655,Gabriela,Campo Grande,-22.92493,-43.55251,Espaço Inteiro,921,3,0,1,362
17495,43086833,Casa arejada Rio12min BRT e shopping 2Qts Coz.25m2,341604406,Luiz Felipe,Tanque,-22.91785,-43.35414,Espaço Inteiro,400,30,0,1,179
17496,43087683,[b240] SOL•MAR e BUSINESS,157848745,Katya,Recreio dos Bandeirantes,-23.02695,-43.46215,Espaço Inteiro,450,5,0,18,356
17497,43087909,COPACABANA   Coladinho a Praia  POSTO 4,14378098,Mariza,Copacabana,-22.97198,-43.18722,Espaço Inteiro,421,1,10,2,316
17498,43096444,º Charming Ipanema Studio - perfect location º,15902093,Lina,Ipanema,-22.98396,-43.19462,Espaço Inteiro,593,2,19,1,352
17499,43102280,Large and comfortable apartment in Copacabana #344,8975746,Maria,Copacabana,-22.97705,-43.19112,Espaço Inteiro,3368,1,3,64,0
17500,43102478,Apartment Ocean View #350,8975746,Maria,Copacabana,-22.96572,-43.17613,Espaço Inteiro,3959,1,3,64,305
17501,43103817,Apartamento Av Atlântica 1apto por andar,178024877,Caroline,Copacabana,-22.97381,-43.18656,Quarto Inteiro,90,1,0,1,321
17502,43104118,Belo Apart-Hotel com vista - Barra da Tijuca,343077259,Daniel,Barra da Tijuca,-23.00941,-43.32763,Espaço Inteiro,800,30,6,1,122
17503,43104703,SUÍTE em COBERTURA com PISCINA em COPACABANA!,45775835,Caco,Copacabana,-22.97687,-43.19406,Quarto Inteiro,496,2,8,2,172
17504,43109156,Lindo estúdio 250 mega internet a 300m Praia Leme,46082356,Patrícia,Botafogo,-22.9567,-43.17916,Espaço Inteiro,293,5,8,5,92
17505,43109951,"CopaNema - Francisco Sá, 88 entre Copa & Ipanema!",90782003,Caio Mendes,Copacabana,-22.98339,-43.19308,Espaço Inteiro,450,3,10,1,248
17506,43111298,"Só faltam suas roupas.mais nada,Próx praia, globo.",242286716,Carla E Fabiano,Jacarepaguá,-22.96644,-43.40884,Espaço Inteiro,500,1,0,3,331
17507,43111543,Alugo apartamento  próximo da Arena do Rock in-Rio,251598430,Elizabeth,Jacarepaguá,-22.96584,-43.40557,Espaço Inteiro,2043,3,0,1,36
17508,43117093,Ap aconchego 2qts TV4K WiFi ArSplit AutoCheckin,343248910,Tereza,Taquara,-22.91766,-43.3718,Espaço Inteiro,373,1,53,1,344
17509,43117105,apartamento beira da praia copacabana,343248994,Silvio,Copacabana,-22.97014,-43.18288,Espaço Inteiro,178,15,0,1,343
17510,43117399,Midas - Excelente Flat ao lado do Rio Centro,278585173,Tatiana Maria,Jacarepaguá,-22.9753,-43.41232,Espaço Inteiro,120,2,27,1,24
17511,43117569,❤ CL2+ Copacabana! Conforto junto à PRAIA & METRÔ,318163118,Renata,Copacabana,-22.96545,-43.18855,Espaço Inteiro,442,1,28,8,191
17512,43124699,"Modern Leblon av Cupertino, near beach with 24h doorman, garage, air and washer-dryer.",635510,Gilberto,Leblon,-22.98251,-43.22108,Espaço Inteiro,1899,1,9,5,319
17513,43131199,2Bdr Rio Centro e Parque Olímpico!,8975746,Maria,Jacarepaguá,-22.97196,-43.41366,Espaço Inteiro,1150,1,0,64,226
17514,43131966,QUARTO ACOLHEDOR EM LOCAL PERFEITO,343378222,Luciana Candida Da Silva,Itanhangá,-22.97344,-43.32812,Quarto Inteiro,70,1,0,1,365
17515,43132872,Apartment Five Rooms Gorgeous Ocean Front View #505,8975746,Maria,Copacabana,-22.98549,-43.19042,Espaço Inteiro,2793,2,0,64,193
17516,43132958,Econômico Vista Mar Praia de Copacabana,8975746,Maria,Copacabana,-22.96503,-43.17463,Espaço Inteiro,460,1,10,64,209
17517,43139631,Confortável 2Quatos + 120mb WIfi+Work Station #202,8975746,Maria,Copacabana,-22.96644,-43.17751,Espaço Inteiro,1314,3,0,64,239
17518,43140706,COPACABANA RIO - Beautiful Beachfront 4 -BDR #412HF,8975746,Maria,Copacabana,-22.98302,-43.19096,Espaço Inteiro,4863,1,0,64,219
17519,43142408,"Metrô Jd Oceânico- Tudo a pé!
Praia•Bares•Comércio",76777547,Diogo,Barra da Tijuca,-23.00786,-43.3073,Quarto Inteiro,543,2,2,1,47
17520,43148322,Américas Barra Hotel & Eventos,315032561,Américas Barra,Barra da Tijuca,-23.00065,-43.41907,Quarto de Hotel,0,1,0,1,0
17521,43148433,Américas Copacabana Hotel,318396893,Américas,Copacabana,-22.97081,-43.18915,Quarto de Hotel,0,2,0,1,0
17522,43149441,Copacabana temporada,343530975,Juliano Sampaio,Copacabana,-22.98029,-43.1918,Espaço Inteiro,400,1,0,1,353
17523,43158037,"Alugo excelente quarto, pertinho da praia",30843947,Flávia,Recreio dos Bandeirantes,-23.01881,-43.45321,Quarto Inteiro,250,2,0,3,300
17524,43165113,Tranquilidade no melhor bairro do Rio de Janeiro,256789139,Willmann,Leblon,-22.98024,-43.22468,Quarto Inteiro,90,1,0,2,173
17525,43167615,Rio295 - Villa with incredible view in Joá,22805631,Latin Exclusive,Joá,-23.0132,-43.28919,Espaço Inteiro,26104,1,0,44,356
17526,43167745,Rio243 - Penthouse with pool and beautiful view in Ipanema,22805631,Latin Exclusive,Lagoa,-22.97893,-43.20214,Espaço Inteiro,2185,1,0,44,148
17527,43167750,Rio318 - Beautiful Apartment in Ipanema,22805631,Latin Exclusive,Ipanema,-22.98545,-43.21105,Espaço Inteiro,1158,1,0,44,112
17528,43170566,Tranquilidade no melhor bairro do Rio de Janeiro.,256789139,Willmann,Leblon,-22.97795,-43.22324,Quarto Inteiro,79,2,1,2,165
17529,43170827,Copacabana 300m2 - Vista Paradisíaca,127708514,Lucas,Copacabana,-22.98059,-43.18974,Espaço Inteiro,1621,2,0,2,355
17530,43176072,CONJUGADO IPANEMA/COPACABANA ÓTIMA LOCALIZAÇÃO,46226066,Alvar Mario,Copacabana,-22.98289,-43.1947,Espaço Inteiro,399,2,77,6,60
17531,43177288,Selina Lapa Rio de Janeiro - Family Room,297450975,Selina,Centro,-22.91538,-43.17798,Quarto Inteiro,636,1,2,8,273
17532,43177523,Apartamento por diária imobiliado,152885816,Monica,Realengo,-22.88778,-43.43006,Espaço Inteiro,200,1,1,1,355
17533,43177618,Selina Lapa Rio de Janeiro - Standard Twin Room,297450975,Selina,Centro,-22.91389,-43.17777,Quarto Inteiro,357,1,2,8,269
